Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Product_Category,Product_Name,Quantity,Sales_Amount,Discount_Percent,Profit,Shipping_Cost,Payment_Method,Delivery_Days,Customer_Rating
ORD20251111081,2025-11-02,CUST1107,Erica Cobb MD,West,Pune,Clothing,Jacket,5,18099.05,15,1537.11,154.81,Credit Card,6,2.0
ORD20251111082,2025-11-12,CUST1056,Madison Armstrong,South,Chennai,Furniture,Office Chair,4,25568.26,5,5926.62,206.33,Debit Card,5,3.0
ORD20251111083,2025-11-01,CUST1013,Diane Ellison,North,Jaipur,Clothing,T-Shirt,4,3350.37,0,440.68,86.09,Cash,7,
ORD20251111084,2025-11-24,CUST1268,Michael Parker,East,Bhubaneswar,Furniture,Study Table,1,9697.33,0,1299.22,105.67,UPI,1,4.0
ORD20251111085,2025-11-15,CUST1212,Lori Ingram,East,Kolkata,Grocery,Cooking Oil,5,4330.29,0,998.46,167.37,Credit Card,3,5.0
ORD20251111086,2025-11-12,CUST1049,Jennifer Montes,West,Pune,Grocery,Tea Pack,5,2197.27,5,463.82,178.68,Credit Card,2,1.0
ORD20251111087,2025-11-24,CUST1048,Heidi Hernandez,North,Jaipur,Grocery,Dry Fruits,5,9499.56,0,1861.97,112.67,Debit Card,3,4.0
ORD20251111088,2025-11-22,CUST1266,Stacie Martin,South,Bangalore,Clothing,Jeans,3,4972.26,15,980.94,86.31,UPI,6,4.0
ORD20251111089,2025-11-21,CUST1024,Joshua Wright,South,Bangalore,Furniture,Study Table,1,9755.8,5,951.83,258.84,Cash,3,
ORD20251111090,2025-11-19,CUST1246,Joseph Contreras,South,Chennai,Grocery,Dry Fruits,2,3367.43,15,586.82,103.71,Cash,1,3.0
ORD20251111091,2025-11-21,CUST1263,Brittany Ibarra DVM,West,Pune,Clothing,Jacket,2,6971.01,10,1424.89,267.99,Cash,6,1.0
ORD20251111092,2025-11-22,CUST1175,Ashley Barnes,West,Pune,Clothing,T-Shirt,3,2098.06,15,157.87,291.19,Credit Card,4,1.0
ORD20251111093,2025-11-04,CUST1281,Suzanne Collier,South,Chennai,Clothing,Jeans,3,5348.77,10,1272.52,188.32,Credit Card,4,5.0
ORD20251111094,2025-11-07,CUST1072,Sean Henderson,East,Kolkata,Furniture,Office Chair,2,12664.45,10,2058.94,244.98,UPI,7,5.0
ORD20251111095,2025-11-12,CUST1276,Dylan Davis,West,Pune,Furniture,Study Table,3,26220.79,5,4637.48,91.41,,7,2.0
ORD20251111096,2025-11-18,CUST1217,Phillip Nelson,South,Bangalore,Furniture,Sofa,1,20385.11,15,4982.16,275.24,Cash,4,3.0
ORD20251111097,2025-11-05,CUST1153,Caroline Scott,West,Mumbai,Electronics,Laptop,3,177990.93,10,30044.33,233.37,UPI,1,4.0
ORD20251111098,2025-11-05,CUST1073,Victoria Wilson,South,Bangalore,Grocery,Cooking Oil,2,1617.61,15,207.38,211.52,Credit Card,2,3.0
ORD20251111099,2025-11-03,CUST1115,Devin Stout,West,Pune,Clothing,Jeans,4,8361.57,0,1542.4,196.48,Credit Card,4,2.0
ORD20251111100,2025-11-22,CUST1141,James Conley,North,Jaipur,Clothing,T-Shirt,1,723.49,10,122.77,242.91,Credit Card,6,4.0
ORD20251111101,2025-11-10,CUST1063,Eric Mitchell,East,Bhubaneswar,Grocery,Cooking Oil,1,870.79,10,50.68,287.37,Debit Card,1,4.0
ORD20251111102,2025-11-14,CUST1299,Brad Kim,West,Pune,Furniture,Bookshelf,3,17178.11,5,3372.95,72.14,Debit Card,2,4.0
ORD20251111103,2025-11-27,CUST1221,Terri Edwards,North,Jaipur,Grocery,Rice Bag,1,1442.43,10,333.12,233.11,Debit Card,4,3.0
ORD20251111104,2025-11-12,CUST1042,John Elliott,North,Jaipur,Electronics,Laptop,4,270563.71,5,37000.51,105.35,,1,4.0
ORD20251111105,2025-11-18,CUST1289,Daniel Clark,South,Bangalore,Grocery,Tea Pack,1,509.03,0,122.58,248.4,,1,2.0
ORD20251111106,2025-11-12,CUST1297,John Soto,East,Kolkata,Grocery,Tea Pack,1,463.24,10,65.85,160.06,UPI,4,4.0
ORD20251111107,2025-11-22,CUST1013,Diane Ellison,North,Jaipur,Furniture,Study Table,1,8277.85,10,1741.49,280.17,Cash,7,3.0
ORD20251111108,2025-11-12,CUST1176,Mary Smith,East,Kolkata,Clothing,Jeans,3,5389.38,15,1023.02,131.13,Debit Card,7,2.0
ORD20251111109,2025-11-07,CUST1285,Sean Todd,South,Bangalore,Clothing,Sneakers,3,10662.71,5,1244.9,264.16,,3,3.0
ORD20251111110,2025-11-04,CUST1046,Sandra Torres,South,Bangalore,Grocery,Dry Fruits,5,8737.11,15,790.1,239.14,Cash,3,3.0
ORD20251111111,2025-11-26,CUST1224,Emily Davis,West,Mumbai,Clothing,Jeans,2,3251.47,10,364.51,97.45,Debit Card,7,5.0
ORD20251111112,2025-11-18,CUST1091,Alexander Wright,East,Bhubaneswar,Grocery,Rice Bag,2,2754.33,0,620.79,199.49,Cash,7,3.0
ORD20251111113,2025-11-05,CUST1174,Christopher Williams,West,Pune,Clothing,Sneakers,2,5478.32,15,1166.41,289.02,Debit Card,5,5.0
ORD20251111114,2025-11-03,CUST1165,Donna Clayton,South,Bangalore,Furniture,Bookshelf,1,5754.7,5,602.85,216.88,Cash,2,2.0
ORD20251111115,2025-11-08,CUST1115,Devin Stout,West,Pune,Grocery,Cooking Oil,2,1726.85,0,382.51,291.15,Cash,7,4.0
ORD20251111116,2025-11-14,CUST1284,Sydney Soto,East,Bhubaneswar,Furniture,Bookshelf,2,10459.6,15,2571.24,272.15,Debit Card,6,3.0
ORD20251111117,2025-11-26,CUST1134,Robert Mccoy,West,Pune,Grocery,Dry Fruits,3,5494.98,5,1327.69,139.27,Credit Card,3,2.0
ORD20251111118,2025-11-26,CUST1275,Jamie Morales,West,Pune,Furniture,Office Chair,5,29960.39,15,6449.24,76.2,Credit Card,6,
ORD20251111119,2025-11-23,CUST1283,Gary Dodson,South,Bangalore,Furniture,Bookshelf,3,17856.86,0,3003.75,159.47,UPI,2,1.0
ORD20251111120,2025-11-18,CUST1229,Daniel Taylor,East,Bhubaneswar,Electronics,Headphones,4,10405.41,5,2507.15,138.6,Debit Card,5,3.0
ORD20251111121,2025-11-24,CUST1014,Paul Duffy,West,Mumbai,Grocery,Tea Pack,2,801.58,15,126.39,163.03,Debit Card,3,2.0
ORD20251111122,2025-11-19,CUST1260,Matthew Brown,South,Bangalore,Grocery,Cooking Oil,5,4343.81,10,263.21,292.72,Debit Card,5,1.0
ORD20251111123,2025-11-25,CUST1036,Adam Young,East,Bhubaneswar,Electronics,Smartwatch,2,72181.75,5,2912.74,200.38,Credit Card,7,2.0
ORD20251111124,2025-11-01,CUST1253,Julie Alexander,South,Chennai,Electronics,Headphones,1,3267.69,0,783.61,193.5,Cash,7,4.0
ORD20251111125,2025-11-13,CUST1242,Brenda Cooley,East,Kolkata,Furniture,Sofa,2,48111.95,0,6546.7,94.35,Debit Card,4,1.0
ORD20251111126,2025-11-06,CUST1133,Dustin Harris,East,Bhubaneswar,Grocery,Cooking Oil,2,1777.35,10,209.63,208.25,UPI,5,3.0
ORD20251111127,2025-11-01,CUST1031,Matthew Horton,West,Pune,Electronics,Headphones,1,2565.99,5,134.75,296.28,Debit Card,4,3.0
ORD20251111128,2025-11-01,CUST1290,Mary Rivera,West,Mumbai,Clothing,T-Shirt,2,1561.49,5,245.22,174.55,Debit Card,1,2.0
ORD20251111129,2025-11-20,CUST1191,Mary Thompson,North,Delhi,Furniture,Bookshelf,2,12116.75,5,2113.36,161.28,UPI,7,3.0
ORD20251111130,2025-11-10,CUST1055,Jason Williams,South,Chennai,Clothing,Jeans,5,10260.44,5,1751.46,174.41,Debit Card,4,5.0
ORD20251111131,2025-11-27,CUST1199,Bryan Wolfe,West,Pune,Grocery,Rice Bag,5,7257.52,0,710.44,141.42,Cash,2,4.0
ORD20251111132,2025-11-02,CUST1183,Tina Brennan,West,Mumbai,Electronics,Smartwatch,5,42782.19,0,7741.9,72.74,Cash,7,5.0
ORD20251111133,2025-11-21,CUST1102,Christopher Lewis,South,Bangalore,Clothing,Jacket,2,7158.39,15,1254.64,123.24,Cash,4,4.0
ORD20251111134,2025-11-03,CUST1251,Colleen Yang,South,Bangalore,Electronics,Smartwatch,1,7288.2,10,810.3,202.42,Debit Card,7,1.0
ORD20251111135,2025-11-17,CUST1021,Seth Greer,North,Delhi,Furniture,Office Chair,3,20512.32,5,3217.53,234.81,UPI,3,4.0
ORD20251111136,2025-11-07,CUST1180,Kathleen Brown,East,Bhubaneswar,Electronics,Smartwatch,5,38066.46,5,2243.79,220.28,Credit Card,1,4.0
ORD20251111137,2025-11-06,CUST1113,Aaron Cook,South,Bangalore,Clothing,T-Shirt,2,1280.24,15,68.0,210.11,Cash,2,1.0
ORD20251111138,2025-11-10,CUST1002,Stacey Gonzalez,South,Bangalore,Furniture,Sofa,2,45275.86,15,9850.1,142.95,UPI,2,2.0
ORD20251111139,2025-11-20,CUST1126,Jessica Jacobs,South,Chennai,Clothing,Sneakers,5,14820.36,10,2924.45,269.67,Debit Card,4,1.0
ORD20251111140,2025-11-14,CUST1211,Justin Hernandez,North,Delhi,Grocery,Dry Fruits,2,3232.33,15,609.31,52.61,UPI,6,4.0
ORD20251111141,2025-11-05,CUST1114,William Fisher,North,Delhi,Electronics,Laptop,1,71849.49,5,6227.32,172.13,Debit Card,2,3.0
ORD20251111142,2025-11-22,CUST1203,David Brown,North,Jaipur,Clothing,Jacket,3,9954.34,10,2135.96,79.85,Credit Card,1,5.0
ORD20251111143,2025-11-28,CUST1254,Dr. Paula Jones,West,Pune,Furniture,Study Table,5,49689.57,0,4756.73,77.34,Cash,2,1.0
ORD20251111144,2025-11-25,CUST1034,Gary Phelps,South,Bangalore,Furniture,Bookshelf,5,26665.78,10,4517.19,85.69,UPI,6,5.0
ORD20251111145,2025-11-25,CUST1096,Christina Atkins,North,Delhi,Furniture,Sofa,1,136214.75,0,6540.57,135.34,Credit Card,3,4.0
ORD20251111146,2025-11-07,CUST1028,Shannon Bird,West,Pune,Grocery,Tea Pack,2,901.01,10,158.08,106.31,Debit Card,6,4.0
ORD20251111147,2025-11-01,CUST1225,David Bell,West,Mumbai,Electronics,Smartphone,5,136535.03,10,33155.53,85.84,UPI,1,1.0
ORD20251111148,2025-11-14,CUST1265,Marvin Pittman,South,Chennai,Electronics,Smartphone,3,73522.57,10,13738.67,275.38,UPI,4,1.0
ORD20251111149,2025-11-19,CUST1029,Julia Branch,West,Pune,Grocery,Rice Bag,2,3038.18,0,546.18,68.48,Cash,5,4.0
ORD20251111150,2025-11-10,CUST1198,Amber Williams,East,Bhubaneswar,Grocery,Cooking Oil,4,3139.66,10,442.68,296.99,Credit Card,4,5.0
ORD20251111151,2025-11-12,CUST1114,William Fisher,North,Delhi,Furniture,Sofa,2,46742.69,15,5778.13,270.48,UPI,4,3.0
ORD20251111152,2025-11-05,CUST1021,Seth Greer,North,Delhi,Grocery,Tea Pack,5,13032.75,5,456.93,81.26,Credit Card,4,4.0
ORD20251111153,2025-11-14,CUST1235,Andre Silva,West,Pune,Grocery,Tea Pack,4,1653.61,15,214.6,131.5,Credit Card,2,2.0
ORD20251111154,2025-11-23,CUST1097,Jordan Contreras,East,Kolkata,Furniture,Sofa,4,82871.88,15,10654.5,126.72,Cash,1,5.0
ORD20251111155,2025-11-21,CUST1231,Sydney Sheppard,West,Mumbai,Clothing,Sneakers,1,3136.92,5,255.17,187.92,Cash,5,4.0
ORD20251111156,2025-11-06,CUST1226,Harry Jackson,South,Chennai,Electronics,Smartphone,4,108831.7,5,17703.96,236.49,Credit Card,6,4.0
ORD20251111157,2025-11-19,CUST1101,David Delacruz,East,Bhubaneswar,Furniture,Bookshelf,3,14521.83,15,2941.02,234.62,,3,5.0
ORD20251111158,2025-11-25,CUST1271,Linda Crawford,South,Bangalore,Electronics,Laptop,1,63300.52,0,14172.53,280.04,Debit Card,7,1.0
ORD20251111159,2025-11-11,CUST1182,Charles Snyder,West,Pune,Furniture,Study Table,2,19226.44,10,4457.63,140.74,Cash,4,3.0
ORD20251111160,2025-11-23,CUST1089,Andrea Santiago,North,Jaipur,Clothing,Jacket,1,4104.62,5,546.07,88.0,Cash,2,5.0
ORD20251111161,2025-11-18,CUST1240,Joshua Walters,West,Mumbai,Clothing,Jeans,1,2055.49,5,118.96,74.27,Cash,4,4.0
ORD20251111162,2025-11-16,CUST1087,Ronald Bond,East,Kolkata,Electronics,Headphones,4,11279.92,5,1673.41,54.96,Debit Card,3,1.0
ORD20251111163,2025-11-12,CUST1035,David Nolan,West,Mumbai,Furniture,Study Table,5,46596.36,10,3363.99,279.19,Credit Card,6,3.0
ORD20251111164,2025-11-10,CUST1042,John Elliott,North,Jaipur,Clothing,Sneakers,1,3267.56,15,328.53,141.3,,5,1.0
ORD20251111165,2025-11-16,CUST1163,Tyler Lloyd,West,Pune,Furniture,Office Chair,2,12003.05,10,1410.4,299.04,Debit Card,6,4.0
ORD20251111166,2025-11-22,CUST1041,Tracy Browning,South,Chennai,Clothing,T-Shirt,2,1675.09,0,211.29,54.8,Cash,4,4.0
ORD20251111167,2025-11-02,CUST1138,Sarah Harris,North,Delhi,Grocery,Dry Fruits,3,5005.34,15,1194.18,135.53,Debit Card,5,2.0
ORD20251111168,2025-11-16,CUST1144,Stephanie Meyer,East,Kolkata,Clothing,T-Shirt,4,3395.5,0,754.81,278.34,UPI,1,2.0
ORD20251111169,2025-11-26,CUST1054,Mark Flores,North,Delhi,Furniture,Office Chair,2,11503.7,10,1120.33,192.98,UPI,7,1.0
ORD20251111170,2025-11-01,CUST1006,Anthony Long,West,Pune,Clothing,T-Shirt,2,1395.63,15,255.38,132.73,UPI,1,2.0
ORD20251111171,2025-11-07,CUST1041,Tracy Browning,South,Chennai,Furniture,Office Chair,1,6906.16,0,635.67,221.4,UPI,4,3.0
ORD20251111172,2025-11-21,CUST1271,Linda Crawford,South,Bangalore,Furniture,Bookshelf,2,10415.14,15,1120.8,96.52,UPI,4,2.0
ORD20251111173,2025-11-17,CUST1003,Tamara Smith,North,Jaipur,Electronics,Smartphone,2,50154.04,10,12264.91,185.5,UPI,6,1.0
ORD20251111174,2025-11-07,CUST1095,Brandon Roth,North,Delhi,Clothing,Jeans,2,3492.0,15,594.73,198.08,Debit Card,2,4.0
ORD20251111175,2025-11-09,CUST1176,Mary Smith,East,Kolkata,Furniture,Office Chair,3,19861.24,10,1242.45,66.16,Debit Card,6,1.0
ORD20251111176,2025-11-20,CUST1220,Jane Pena,North,Delhi,Electronics,Smartwatch,1,7709.44,0,1795.49,242.85,UPI,5,3.0
ORD20251111177,2025-11-24,CUST1163,Tyler Lloyd,West,Pune,Grocery,Dry Fruits,4,7199.56,10,811.35,240.85,Credit Card,2,5.0
ORD20251111178,2025-11-06,CUST1021,Seth Greer,North,Delhi,Clothing,Sneakers,4,11482.0,15,2744.69,249.06,Cash,4,4.0
ORD20251111179,2025-11-15,CUST1078,Douglas Bowen,East,Bhubaneswar,Furniture,Bookshelf,4,25792.14,0,3257.33,247.07,Credit Card,4,
ORD20251111180,2025-11-01,CUST1222,Clarence Washington,South,Bangalore,Furniture,Study Table,5,44811.44,5,6473.36,54.1,,3,2.0
ORD20251111181,2025-11-01,CUST1254,Dr. Paula Jones,West,Pune,Grocery,Cooking Oil,3,2297.68,10,447.46,171.63,Cash,4,2.0
ORD20251111182,2025-11-16,CUST1030,Donna Johnson,East,Kolkata,Clothing,T-Shirt,1,749.66,10,58.7,201.95,Cash,7,
ORD20251111183,2025-11-14,CUST1251,Colleen Yang,South,Bangalore,Electronics,Headphones,2,5540.9,10,752.45,221.01,UPI,5,2.0
ORD20251111184,2025-11-17,CUST1144,Stephanie Meyer,East,Kolkata,Clothing,Jacket,2,7294.07,10,390.54,168.38,Debit Card,4,2.0
ORD20251111185,2025-11-07,CUST1167,David Lawson,North,Jaipur,Furniture,Sofa,4,90989.92,10,10574.13,194.3,Credit Card,2,3.0
ORD20251111186,2025-11-26,CUST1293,Catherine Graham,North,Delhi,Furniture,Study Table,2,17215.21,15,1940.02,272.64,UPI,4,2.0
ORD20251111187,2025-11-20,CUST1164,Jasmine Farmer,North,Jaipur,Electronics,Smartwatch,4,26305.49,10,2331.62,147.39,Debit Card,6,2.0
ORD20251111188,2025-11-12,CUST1030,Donna Johnson,East,Kolkata,Grocery,Cooking Oil,2,1737.8,0,254.61,256.21,Credit Card,7,3.0
ORD20251111189,2025-11-11,CUST1248,Kathleen Jones,South,Bangalore,Clothing,Jeans,2,3836.5,0,870.71,65.14,Debit Card,2,4.0
ORD20251111190,2025-11-14,CUST1005,Lauren Wilkerson,North,Delhi,Clothing,Jacket,2,7290.08,5,1303.45,57.21,Cash,1,3.0
ORD20251111191,2025-11-15,CUST1075,James Bowen,North,Jaipur,Grocery,Tea Pack,5,2419.57,5,173.12,239.62,Debit Card,4,3.0
ORD20251111192,2025-11-07,CUST1232,Timothy Reynolds,West,Pune,Clothing,Jeans,5,9163.33,5,554.24,54.24,Debit Card,5,4.0
ORD20251111193,2025-11-12,CUST1072,Sean Henderson,East,Kolkata,Clothing,Sneakers,5,17951.12,0,2317.62,211.58,Debit Card,5,1.0
ORD20251111194,2025-11-21,CUST1144,Stephanie Meyer,East,Kolkata,Clothing,T-Shirt,5,4178.22,0,623.96,228.42,UPI,2,2.0
ORD20251111195,2025-11-04,CUST1267,Margaret Mcintyre,North,Delhi,Furniture,Study Table,1,9850.18,10,1305.43,134.54,UPI,4,4.0
ORD20251111196,2025-11-18,CUST1031,Matthew Horton,West,Pune,Grocery,Tea Pack,2,1062.87,0,77.64,162.12,Debit Card,2,2.0
ORD20251111197,2025-11-02,CUST1285,Sean Todd,South,Bangalore,Electronics,Laptop,2,108109.0,15,10436.1,104.75,Credit Card,7,2.0
ORD20251111198,2025-11-17,CUST1163,Tyler Lloyd,West,Pune,Clothing,Sneakers,4,14028.69,0,767.41,122.41,Cash,5,1.0
ORD20251111199,2025-11-02,CUST1102,Christopher Lewis,South,Bangalore,Electronics,Smartphone,2,45972.96,15,7646.07,225.46,Debit Card,5,2.0
ORD20251111200,2025-11-13,CUST1108,Michael Anderson,South,Bangalore,Furniture,Office Chair,5,30023.58,10,3833.53,143.58,Credit Card,7,5.0
ORD20251111201,2025-11-09,CUST1171,Nicole Jefferson,East,Bhubaneswar,Furniture,Sofa,3,58894.38,15,3284.16,121.35,Cash,2,2.0
ORD20251111202,2025-11-04,CUST1021,Seth Greer,North,Delhi,Grocery,Rice Bag,2,2998.07,5,328.95,233.93,Credit Card,5,3.0
ORD20251111203,2025-11-12,CUST1237,Gregory Morris,East,Kolkata,Electronics,Smartphone,5,127353.76,10,6682.52,55.95,Credit Card,7,3.0
ORD20251111204,2025-11-07,CUST1255,Mark Jimenez,West,Mumbai,Grocery,Dry Fruits,4,6938.47,15,1029.23,91.31,Debit Card,7,2.0
ORD20251111205,2025-11-03,CUST1054,Mark Flores,North,Delhi,Electronics,Laptop,5,375001.62,0,88512.34,286.7,Debit Card,4,4.0
ORD20251111206,2025-11-24,CUST1290,Mary Rivera,West,Mumbai,Furniture,Office Chair,1,5941.29,10,799.89,97.7,Debit Card,1,3.0
ORD20251111207,2025-11-14,CUST1011,Steven Cross,West,Pune,Clothing,T-Shirt,1,668.42,10,158.05,164.23,Credit Card,1,1.0
ORD20251111208,2025-11-16,CUST1089,Andrea Santiago,North,Jaipur,Electronics,Laptop,1,65904.75,5,12454.92,271.61,Debit Card,3,1.0
ORD20251111209,2025-11-23,CUST1288,Chad Lee,East,Kolkata,Grocery,Rice Bag,2,2602.14,5,145.67,219.5,Cash,4,4.0
ORD20251111210,2025-11-14,CUST1089,Andrea Santiago,North,Jaipur,Electronics,Laptop,1,65644.76,10,5943.46,229.72,Debit Card,1,3.0
ORD20251111211,2025-11-28,CUST1096,Christina Atkins,North,Delhi,Furniture,Bookshelf,1,6448.23,0,883.85,258.85,Cash,7,2.0
ORD20251111212,2025-11-23,CUST1024,Joshua Wright,South,Bangalore,Clothing,Jacket,1,3568.51,10,295.4,168.12,Debit Card,6,5.0
ORD20251111213,2025-11-18,CUST1074,Angela Andersen,West,Pune,Clothing,Jacket,4,15443.85,5,3810.04,143.03,Debit Card,2,4.0
ORD20251111214,2025-11-22,CUST1277,Sandra Cruz,North,Delhi,Grocery,Dry Fruits,4,8163.44,0,951.54,271.19,,6,4.0
ORD20251111215,2025-11-15,CUST1276,Dylan Davis,West,Pune,Furniture,Office Chair,3,20344.18,5,4402.53,185.05,Credit Card,7,5.0
ORD20251111216,2025-11-05,CUST1105,James Blair,South,Bangalore,Grocery,Rice Bag,4,6588.6,0,1014.08,186.0,UPI,3,5.0
ORD20251111217,2025-11-22,CUST1084,Mark Henson,North,Jaipur,Furniture,Sofa,4,96509.75,0,12031.33,259.12,,5,4.0
ORD20251111218,2025-11-08,CUST1295,Deanna Wheeler,North,Delhi,Clothing,Sneakers,1,3418.41,5,741.35,163.41,Credit Card,6,1.0
ORD20251111219,2025-11-26,CUST1258,Aaron Caldwell,West,Pune,Electronics,Smartwatch,2,16623.8,0,3344.05,126.64,Debit Card,7,2.0
ORD20251111220,2025-11-18,CUST1049,Jennifer Montes,West,Pune,Furniture,Office Chair,1,6714.1,0,1447.1,101.77,UPI,1,3.0
ORD20251111221,2025-11-15,CUST1060,Amanda Bowen,North,Delhi,Grocery,Dry Fruits,4,8316.51,0,1060.77,125.05,Credit Card,3,4.0
ORD20251111222,2025-11-20,CUST1244,Chris Atkins,South,Bangalore,Electronics,Smartwatch,1,6554.7,15,1246.22,57.76,Cash,7,5.0
ORD20251111223,2025-11-25,CUST1050,Taylor Rose,East,Kolkata,Grocery,Dry Fruits,4,7807.95,0,1575.72,290.69,UPI,4,3.0
ORD20251111224,2025-11-18,CUST1047,Emily Everett,West,Pune,Electronics,Smartphone,1,24887.24,15,4248.79,134.35,Cash,1,3.0
ORD20251111225,2025-11-10,CUST1282,Benjamin Mcdowell,North,Jaipur,Grocery,Cooking Oil,5,3515.14,15,592.95,220.96,UPI,5,4.0
ORD20251111226,2025-11-03,CUST1257,Jerry Jimenez,West,Pune,Furniture,Bookshelf,3,16222.0,15,3161.12,183.92,,5,1.0
ORD20251111227,2025-11-23,CUST1264,Colin Fuller,North,Jaipur,Grocery,Cooking Oil,4,3469.1,10,590.52,59.95,Cash,1,2.0
ORD20251111228,2025-11-27,CUST1039,Deborah Barry,West,Pune,Furniture,Bookshelf,4,20545.95,5,4342.6,243.94,Credit Card,7,4.0
ORD20251111229,2025-11-02,CUST1154,Anthony Hardin,North,Jaipur,Furniture,Study Table,3,24116.54,15,4585.9,161.17,UPI,1,2.0
ORD20251111230,2025-11-05,CUST1067,Jonathan Dalton,South,Chennai,Electronics,Smartwatch,4,30495.38,10,5845.41,157.49,Debit Card,6,5.0
ORD20251111231,2025-11-04,CUST1214,Robin Bowen,East,Kolkata,Grocery,Rice Bag,3,3868.82,15,243.87,155.56,Debit Card,6,3.0
ORD20251111232,2025-11-16,CUST1205,Kevin Miller,East,Kolkata,Furniture,Study Table,1,9323.99,0,1705.62,192.61,Cash,6,5.0
ORD20251111233,2025-11-12,CUST1285,Sean Todd,South,Bangalore,Clothing,Sneakers,1,3379.61,5,195.85,78.96,Credit Card,2,
ORD20251111234,2025-11-05,CUST1200,Christopher Fuentes,West,Mumbai,Electronics,Headphones,1,2767.65,0,462.51,216.48,UPI,3,2.0
ORD20251111235,2025-11-11,CUST1124,Angel Cisneros,West,Mumbai,Grocery,Cooking Oil,2,1523.35,15,128.7,103.53,UPI,2,2.0
ORD20251111236,2025-11-28,CUST1261,Donald Mendoza,North,Delhi,Furniture,Office Chair,4,28370.48,0,5693.47,111.77,Debit Card,2,3.0
ORD20251111237,2025-11-14,CUST1030,Donna Johnson,East,Kolkata,Grocery,Rice Bag,3,3463.66,15,817.96,217.91,Cash,4,5.0
ORD20251111238,2025-11-27,CUST1115,Devin Stout,West,Pune,Furniture,Bookshelf,5,26244.81,15,2137.82,238.86,Debit Card,4,1.0
ORD20251111239,2025-11-14,CUST1015,Pamela Buchanan,North,Jaipur,Grocery,Rice Bag,5,7806.71,0,1597.12,244.26,UPI,3,3.0
ORD20251111240,2025-11-13,CUST1143,Stacey Gutierrez,South,Bangalore,Grocery,Dry Fruits,3,5852.87,10,842.71,263.84,Cash,4,5.0
ORD20251111241,2025-11-23,CUST1286,John Murray,West,Mumbai,Furniture,Bookshelf,3,18689.13,0,2925.74,293.81,UPI,3,3.0
ORD20251111242,2025-11-09,CUST1147,Evan Bush,East,Bhubaneswar,Furniture,Sofa,3,72190.71,5,8032.63,137.13,Debit Card,5,4.0
ORD20251111243,2025-11-09,CUST1135,Kelly Price,North,Delhi,Grocery,Cooking Oil,5,4533.42,5,398.91,222.08,Debit Card,6,5.0
ORD20251111244,2025-11-18,CUST1164,Jasmine Farmer,North,Jaipur,Furniture,Bookshelf,5,26318.1,5,2850.05,230.69,Credit Card,2,
ORD20251111245,2025-11-26,CUST1172,Alexis Dunn,East,Kolkata,Furniture,Bookshelf,3,16729.38,5,3956.44,229.26,Cash,5,3.0
ORD20251111246,2025-11-05,CUST1130,Tracey Alvarez,North,Jaipur,Electronics,Headphones,1,2709.69,15,137.26,295.97,Credit Card,7,3.0
ORD20251111247,2025-11-16,CUST1232,Timothy Reynolds,West,Pune,Clothing,Sneakers,2,5734.25,10,1412.57,156.93,UPI,4,4.0
ORD20251111248,2025-11-13,CUST1160,Derek Alvarado,West,Pune,Electronics,Smartphone,2,58336.02,0,3552.69,250.32,,3,1.0
ORD20251111249,2025-11-18,CUST1274,Thomas Mcintyre,South,Bangalore,Clothing,Jeans,1,1599.67,15,261.25,272.83,UPI,1,3.0
ORD20251111250,2025-11-20,CUST1141,James Conley,North,Jaipur,Clothing,Sneakers,2,6278.18,5,1257.8,200.92,Debit Card,7,2.0
ORD20251111251,2025-11-05,CUST1011,Steven Cross,West,Pune,Clothing,Jeans,2,3198.13,15,770.41,204.07,UPI,5,5.0
ORD20251111252,2025-11-09,CUST1248,Kathleen Jones,South,Bangalore,Electronics,Laptop,2,112359.17,15,9340.25,164.88,Credit Card,2,3.0
ORD20251111253,2025-11-04,CUST1001,Robert Ritter,West,Mumbai,Furniture,Sofa,4,84084.81,15,18452.95,108.05,Cash,6,4.0
ORD20251111254,2025-11-15,CUST1076,Larry Ward,South,Chennai,Grocery,Tea Pack,1,423.46,10,58.15,218.33,Debit Card,3,1.0
ORD20251111255,2025-11-16,CUST1259,Molly Pearson,North,Jaipur,Grocery,Tea Pack,5,2314.66,5,393.93,225.86,Cash,2,4.0
ORD20251111256,2025-11-07,CUST1111,Jodi Villanueva,East,Bhubaneswar,Clothing,Jacket,4,13676.44,10,1315.39,122.67,Cash,1,5.0
ORD20251111257,2025-11-08,CUST1033,Wendy Ellis,South,Chennai,Grocery,Rice Bag,4,5248.28,10,720.37,55.12,Cash,4,1.0
ORD20251111258,2025-11-14,CUST1130,Tracey Alvarez,North,Jaipur,Clothing,Jeans,3,5844.53,10,477.03,114.96,Credit Card,7,5.0
ORD20251111259,2025-11-21,CUST1264,Colin Fuller,North,Jaipur,Furniture,Office Chair,4,22921.81,10,4387.71,107.15,Credit Card,1,5.0
ORD20251111260,2025-11-23,CUST1283,Gary Dodson,South,Bangalore,Electronics,Headphones,1,2674.67,10,592.97,123.29,Debit Card,7,2.0
ORD20251111261,2025-11-08,CUST1209,John Ward,East,Kolkata,Clothing,Jeans,5,9463.63,0,571.88,73.07,Credit Card,3,5.0
ORD20251111262,2025-11-16,CUST1216,Daniel Arnold,East,Bhubaneswar,Furniture,Study Table,1,9695.01,5,1983.28,69.26,Debit Card,7,2.0
